,cat,label,poids_modelnet,poids_us,poids_modelnet_norm,poids_us_norm
0,chair107,dessus_face,11.079999999999998,14.700000000000001,0.201,0.377
1,chair107,dessus_face_droit,23.11,11.1,0.42,0.285
2,chair107,dessus_arriere_droit,1.12,4.700000000000001,0.02,0.121
3,chair107,dessus_arriere,8.97,6.9,0.163,0.177
4,chair107,dessus_arriere_gauche,10.72,1.6,0.195,0.041
