,cat,label,poids_modelnet,poids_us,poids_modelnet_norm,poids_us_norm
0,chair107,dessus_face,0.0,6.9,,0.177
1,chair107,dessus_face_droit,0.0,11.1,,0.285
2,chair107,dessus_profil_droit,0.0,7.800000000000001,,0.2
3,chair107,dessus_arriere_droit,0.0,2.7000000000000006,,0.069
4,chair107,dessus_arriere,0.0,2.7,,0.069
5,chair107,dessus_arriere_gauche,0.0,1.6,,0.041
6,chair107,dessus_profil_gauche,0.0,4.2,,0.108
7,chair107,dessus_face_gauche,0.0,2.0,,0.051
