,cat,label,poids_modelnet,poids_us,poids_modelnet_norm,poids_us_norm
0,cup,dessus_face,0.0,3.5,0.0,0.031
1,cup,dessus_face_droit,0.41,6.9,0.037,0.062
2,cup,dessus_profil_droit,3.41,34.1,0.31,0.304
3,cup,dessus_arriere_droit,1.0500000000000005,12.3,0.095,0.11
4,cup,dessus_arriere,2.22,4.600000000000001,0.202,0.041
5,cup,dessus_arriere_gauche,2.48,19.4,0.225,0.173
6,cup,dessus_profil_gauche,1.37,27.6,0.125,0.246
7,cup,dessus_face_gauche,0.06,3.6,0.005,0.032
