,cat,label,poids_modelnet,poids_us,poids_modelnet_norm,poids_us_norm
0,cup,dessus_face,0.0,3.5,0.0,0.031
1,cup,dessus_face_droit,0.58,6.9,0.026,0.062
2,cup,dessus_profil_droit,5.62,34.1,0.255,0.304
3,cup,dessus_arriere_droit,2.7300000000000004,12.3,0.124,0.11
4,cup,dessus_arriere,3.36,4.600000000000001,0.153,0.041
5,cup,dessus_arriere_gauche,6.009999999999999,19.4,0.273,0.173
6,cup,dessus_profil_gauche,2.97,27.6,0.135,0.246
7,cup,dessus_face_gauche,0.73,3.6,0.033,0.032
