,cat,label,poids_modelnet,poids_us,poids_modelnet_norm,poids_us_norm
0,cabinet-n,dessus_face,0.31,4.5,0.052,0.265
1,cabinet-n,dessus_face_droit,1.38,11.200000000000001,0.23,0.659
2,cabinet-n,dessus_profil_droit,0.62,1.3,0.103,0.076
3,cabinet-n,dessus_arriere_droit,2.76,0.0,0.46,0.0
4,cabinet-n,dessus_arriere,0.93,0.0,0.155,0.0
