,cat,label,poids_modelnet,poids_us,poids_modelnet_norm,poids_us_norm
0,cabinet-n,dessus_face,8.369999999999997,4.5,0.27,0.265
1,cabinet-n,dessus_face_droit,20.009999999999998,11.200000000000001,0.645,0.659
2,cabinet-n,dessus_profil_droit,0.93,1.3,0.03,0.076
3,cabinet-n,dessus_arriere_droit,1.38,0.0,0.045,0.0
4,cabinet-n,dessus_arriere,0.31,0.0,0.01,0.0
