,cat,label,poids_modelnet,poids_us,poids_modelnet_norm,poids_us_norm
0,cabinet-n,dessus_face,9.61,4.5,0.24,0.265
1,cabinet-n,dessus_face_droit,8.28,6.0,0.207,0.353
2,cabinet-n,dessus_profil_droit,0.0,0.7,0.0,0.041
3,cabinet-n,dessus_arriere_droit,2.76,0.0,0.069,0.0
4,cabinet-n,dessus_arriere,1.24,0.0,0.031,0.0
5,cabinet-n,dessus_arriere_gauche,1.38,0.0,0.034,0.0
6,cabinet-n,dessus_profil_gauche,1.55,0.6000000000000001,0.039,0.035
7,cabinet-n,dessus_face_gauche,15.179999999999998,5.200000000000001,0.379,0.306
