,cat,label,poids_modelnet,poids_us,poids_modelnet_norm,poids_us_norm
0,vase,dessus_face,10.439999999999998,1.7000000000000002,0.088,0.046
1,vase,dessus_face_droit,17.33,2.4,0.147,0.065
2,vase,dessus_profil_droit,20.2,12.0,0.171,0.324
3,vase,dessus_arriere_droit,11.3,7.500000000000001,0.096,0.203
4,vase,dessus_arriere,10.78,4.9,0.091,0.132
5,vase,dessus_arriere_gauche,14.740000000000002,2.7,0.125,0.073
6,vase,dessus_profil_gauche,24.84,5.000000000000001,0.21,0.135
7,vase,dessus_face_gauche,8.440000000000001,0.8,0.071,0.022
