,cat,label,poids_modelnet,poids_us,poids_modelnet_norm,poids_us_norm
0,vase,dessus_face,10.439999999999998,1.7000000000000002,0.088,0.046
1,vase,dessus_face_droit,25.77,3.2,0.218,0.086
2,vase,dessus_profil_droit,45.04,17.0,0.381,0.459
3,vase,dessus_arriere_droit,26.040000000000003,10.200000000000001,0.221,0.276
4,vase,dessus_arriere,10.78,4.9,0.091,0.132
