,cat,label,poids_modelnet,poids_us,poids_modelnet_norm,poids_us_norm
0,cabinet,dessus_face,13.29,4.5,0.309,0.265
1,cabinet,dessus_face_droit,27.72,11.200000000000001,0.645,0.659
2,cabinet,dessus_profil_droit,0.0,1.3,0.0,0.076
3,cabinet,dessus_arriere_droit,1.38,0.0,0.032,0.0
4,cabinet,dessus_arriere,0.62,0.0,0.014,0.0
