,cat,label,poids_modelnet,poids_us,poids_modelnet_norm,poids_us_norm
0,cabinet-d,dessus_face,0.93,4.5,0.31,0.265
1,cabinet-d,dessus_face_droit,2.07,11.200000000000001,0.69,0.659
2,cabinet-d,dessus_profil_droit,0.0,1.3,0.0,0.076
3,cabinet-d,dessus_arriere_droit,0.0,0.0,0.0,0.0
4,cabinet-d,dessus_arriere,0.0,0.0,0.0,0.0
